customer_id,age,gender,region,registration_year,account_age_years,prime_status,membership_tier,total_orders,total_spend_usd,avg_order_value,return_rate_pct,num_returns,top_category,unique_categories_browsed,avg_review_score,num_reviews_written,wishlist_items,avg_daily_browsing_min,preferred_device,preferred_payment,discount_usage_rate_pct,coupon_redemptions,subscription_services,last_purchase_days_ago,customer_lifetime_value,churn_risk_score,satisfaction_rating,customer_segment_label
AMZ-104049,65,Female,North America,2021,4,Prime,Silver,6,189.74,31.62,0.0,0,Clothing,8,2.3,17,13,18,Desktop,Cash on Delivery,26.91,23,3,402,256.44,0.4949,Neutral,Occasional Buyer
AMZ-104050,47,Male,East Asia,2022,3,Prime,Diamond,28,1786.62,63.81,0.0,0,Books,8,4.2,25,40,75,Tablet,Amazon Pay,54.16,9,3,486,2489.28,0.0901,Satisfied,Loyal Shopper
AMZ-104051,30,Female,North America,2020,5,Non-Prime,Platinum,6,297.83,49.64,16.67,1,Electronics,3,3.2,43,1,19,Tablet,Debit Card,55.65,21,0,523,418.29,0.7289,Satisfied,Occasional Buyer
AMZ-104052,60,Female,Southeast Asia,2021,4,Prime,Silver,22,2531.88,115.09,0.0,0,Books,8,4.1,2,28,72,Alexa,UPI,50.08,13,2,416,3439.64,0.9206,Satisfied,Loyal Shopper
AMZ-104053,55,Female,East Asia,2023,2,Prime,Gold,66,1085.73,16.45,1.52,1,Beauty,9,3.5,27,30,73,Desktop,UPI,70.57,10,2,65,1208.4,0.9228,Satisfied,Loyal Shopper
AMZ-104054,48,Non-Binary,North America,2019,6,Non-Prime,Silver,13,110.89,8.53,30.77,4,Home & Kitchen,9,2.5,48,46,137,Tablet,Credit Card,32.77,6,2,532,144.11,0.3968,Satisfied,Bargain Hunter
AMZ-104055,27,Non-Binary,South Asia,2020,5,Non-Prime,Platinum,9,483.11,53.68,22.22,2,Office,1,3.3,13,2,34,Tablet,Cash on Delivery,8.69,15,4,47,493.52,0.553,Satisfied,Occasional Buyer
AMZ-104056,41,Non-Binary,East Asia,2023,2,Prime,Silver,9,678.92,75.44,88.89,8,Beauty,9,3.3,45,28,234,Smart TV,Cash on Delivery,79.42,16,0,319,720.96,0.1796,Dissatisfied,Bargain Hunter
AMZ-104057,19,Female,North America,2020,5,Prime,Diamond,9,91.75,10.19,0.0,0,Home & Kitchen,7,3.4,1,10,36,Desktop,UPI,28.62,5,0,556,100.7,0.253,Dissatisfied,Occasional Buyer
AMZ-104058,37,Female,South Asia,2023,2,Prime,Diamond,51,2011.33,39.44,3.92,2,Books,7,4.9,36,43,177,Smart TV,Debit Card,40.51,35,2,526,2856.32,0.4375,Satisfied,Loyal Shopper
AMZ-104059,31,Non-Binary,East Asia,2022,3,Non-Prime,Platinum,19,166.99,8.79,10.53,2,Toys,3,2.9,29,93,189,Desktop,Amazon Pay,72.53,11,4,257,217.07,0.115,Dissatisfied,Bargain Hunter
AMZ-104060,48,Male,Southeast Asia,2017,8,Prime,Silver,39,3281.54,84.14,5.13,2,Beauty,4,4.0,43,42,158,Mobile,Amazon Pay,35.82,37,3,660,3724.33,0.2831,Very Satisfied,Loyal Shopper
AMZ-104061,59,Female,Middle East,2023,2,Non-Prime,Diamond,40,1092.17,27.3,2.5,1,Grocery,4,5.0,21,23,151,Tablet,Net Banking,14.3,16,0,480,1541.97,0.5323,Very Satisfied,Loyal Shopper
AMZ-104062,27,Female,Southeast Asia,2016,9,Prime,Platinum,39,8737.49,224.04,0.0,0,Home & Kitchen,4,3.6,1,11,89,Desktop,Net Banking,53.39,13,4,256,12757.47,0.2557,Very Satisfied,Premium Spender
AMZ-104063,19,Non-Binary,North America,2020,5,Non-Prime,Silver,43,13640.24,317.21,2.33,1,Books,5,3.6,43,8,98,Mobile,Credit Card,33.27,1,2,470,16001.44,0.4243,Satisfied,Premium Spender
AMZ-104064,20,Non-Binary,North America,2015,10,Prime,Gold,14,158.62,11.33,21.43,3,Office,5,3.2,1,13,44,Desktop,Gift Card,23.55,9,2,629,195.55,0.7455,Dissatisfied,Occasional Buyer
AMZ-104065,25,Non-Binary,Middle East,2019,6,Prime,Gold,0,84.42,84.42,0.0,0,Electronics,3,2.6,48,1,14,Tablet,Cash on Delivery,2.14,35,3,153,84.74,0.7998,Neutral,Inactive User
AMZ-104066,64,Male,Southeast Asia,2018,7,Prime,Silver,28,4310.94,153.96,14.29,4,Toys,4,3.5,10,14,89,Alexa,Gift Card,20.65,1,3,415,6126.69,0.4885,Very Satisfied,Premium Spender
AMZ-104067,51,Female,North America,2019,6,Non-Prime,Platinum,4,67.28,16.82,0.0,0,Toys,7,2.3,44,2,11,Alexa,Credit Card,48.15,6,3,255,71.59,0.5351,Neutral,Inactive User
AMZ-104068,71,Male,Latin America,2018,7,Non-Prime,Diamond,4,376.59,94.15,25.0,1,Beauty,6,3.2,49,16,41,Smart TV,Cash on Delivery,45.88,17,4,296,545.83,0.6016,Satisfied,Occasional Buyer
AMZ-104069,64,Male,Southeast Asia,2020,5,Prime,Gold,2,13.47,6.74,0.0,0,Grocery,1,1.2,9,4,17,Mobile,Credit Card,47.93,8,2,113,17.6,0.4035,Neutral,Inactive User
AMZ-104070,51,Non-Binary,Southeast Asia,2020,5,Prime,Silver,47,9354.37,199.03,6.38,3,Grocery,6,3.6,34,12,106,Mobile,Net Banking,73.19,30,0,462,11500.8,0.8909,Satisfied,Premium Spender
AMZ-104071,70,Male,Latin America,2022,3,Prime,Diamond,4,567.58,141.9,75.0,3,Home & Kitchen,1,2.3,44,15,34,Tablet,Gift Card,72.08,2,3,670,788.0,0.0707,Dissatisfied,Occasional Buyer
AMZ-104072,18,Female,Middle East,2023,2,Prime,Silver,10,545.24,54.52,30.0,3,Grocery,5,3.3,4,10,38,Desktop,Credit Card,27.55,25,2,54,679.82,0.4501,Neutral,Occasional Buyer
AMZ-104073,49,Female,Middle East,2021,4,Non-Prime,Platinum,20,14645.93,732.3,0.0,0,Books,8,3.5,35,16,92,Tablet,Amazon Pay,50.14,5,0,566,20366.93,0.0217,Very Satisfied,Premium Spender
AMZ-104074,60,Non-Binary,South Asia,2022,3,Prime,Diamond,12,239.82,19.98,16.67,2,Books,8,2.9,34,11,28,Tablet,Gift Card,26.7,20,1,153,313.33,0.1227,Satisfied,Occasional Buyer
AMZ-104075,69,Non-Binary,North America,2021,4,Prime,Diamond,24,6082.63,253.44,16.67,4,Grocery,6,4.4,2,27,78,Alexa,Net Banking,18.67,30,4,199,6362.54,0.3867,Neutral,Premium Spender
AMZ-104076,53,Female,North America,2020,5,Non-Prime,Platinum,30,14871.49,495.72,3.33,1,Automotive,4,3.7,35,25,84,Mobile,Credit Card,31.3,13,1,612,17666.61,0.5323,Neutral,Premium Spender
AMZ-104077,25,Female,Southeast Asia,2015,10,Prime,Platinum,17,9544.25,561.43,0.0,0,Office,1,4.2,12,18,99,Tablet,Cash on Delivery,42.19,34,1,96,12311.16,0.9382,Neutral,Premium Spender
AMZ-104078,19,Female,South Asia,2021,4,Prime,Silver,23,8233.1,357.96,0.0,0,Automotive,6,4.4,22,10,81,Desktop,UPI,56.5,35,1,357,8781.04,0.2948,Satisfied,Premium Spender
AMZ-104079,58,Non-Binary,North America,2021,4,Prime,Platinum,54,2325.46,43.06,0.0,0,Grocery,3,4.1,3,37,71,Tablet,Gift Card,38.87,17,1,89,3355.16,0.1249,Very Satisfied,Loyal Shopper
AMZ-104080,26,Male,East Asia,2022,3,Prime,Diamond,8,280.04,35.01,12.5,1,Automotive,2,2.9,34,16,45,Desktop,Credit Card,22.99,16,0,678,381.92,0.7856,Neutral,Occasional Buyer
AMZ-104081,71,Female,Southeast Asia,2023,2,Non-Prime,Diamond,42,4999.03,119.02,4.76,2,Books,6,3.9,14,23,137,Alexa,Cash on Delivery,60.86,15,3,212,5061.92,0.6519,Very Satisfied,Loyal Shopper
AMZ-104082,47,Male,Europe,2016,9,Prime,Diamond,40,939.48,23.49,2.5,1,Clothing,9,3.9,10,22,104,Mobile,Cash on Delivery,79.96,36,1,117,1052.99,0.0577,Satisfied,Loyal Shopper
AMZ-104083,55,Female,Latin America,2017,8,Prime,Gold,5,546.09,109.22,60.0,3,Beauty,9,3.1,32,61,173,Tablet,Amazon Pay,40.72,8,3,519,619.44,0.6695,Neutral,Bargain Hunter
AMZ-104084,69,Non-Binary,North America,2022,3,Prime,Platinum,8,162.27,20.28,25.0,2,Office,3,3.2,24,5,56,Mobile,UPI,44.44,5,4,17,196.01,0.3148,Neutral,Occasional Buyer
AMZ-104085,56,Non-Binary,Middle East,2016,9,Non-Prime,Gold,9,422.15,46.91,33.33,3,Office,8,4.1,8,67,161,Smart TV,Gift Card,39.68,30,0,60,570.03,0.5943,Dissatisfied,Bargain Hunter
AMZ-104086,19,Non-Binary,Middle East,2015,10,Prime,Gold,36,11023.55,306.21,8.33,3,Sports,1,4.2,23,12,97,Smart TV,Credit Card,37.32,27,2,73,14044.31,0.01,Satisfied,Premium Spender
AMZ-104087,24,Male,South Asia,2018,7,Prime,Gold,19,10252.65,539.61,10.53,2,Grocery,9,4.1,48,27,104,Desktop,Cash on Delivery,26.8,26,3,686,14792.97,0.1318,Satisfied,Premium Spender
AMZ-104088,42,Male,Middle East,2018,7,Prime,Platinum,6,110.97,18.5,33.33,2,Home & Kitchen,8,2.9,39,69,148,Tablet,Debit Card,13.68,13,0,313,134.31,0.6954,Neutral,Bargain Hunter
AMZ-104089,65,Non-Binary,South Asia,2018,7,Prime,Diamond,2,71.82,35.91,0.0,0,Sports,7,2.4,25,0,18,Mobile,Gift Card,79.52,16,2,597,104.94,0.5064,Very Dissatisfied,Inactive User
AMZ-104090,59,Non-Binary,Southeast Asia,2023,2,Prime,Platinum,4,88.46,22.11,25.0,1,Toys,5,1.7,22,0,4,Smart TV,Debit Card,62.15,38,2,563,97.03,0.3581,Neutral,Inactive User
AMZ-104091,63,Female,Latin America,2015,10,Prime,Platinum,3,12.53,4.18,33.33,1,Books,1,2.3,35,3,1,Alexa,UPI,39.74,8,4,21,18.52,0.9314,Neutral,Inactive User
AMZ-104092,25,Male,Europe,2018,7,Prime,Diamond,24,3196.94,133.21,0.0,0,Beauty,8,4.4,33,19,112,Smart TV,Credit Card,73.92,13,3,503,4360.67,0.16,Satisfied,Premium Spender
AMZ-104093,61,Male,South Asia,2021,4,Prime,Gold,17,471.37,27.73,35.29,6,Home & Kitchen,6,3.8,34,81,182,Tablet,Credit Card,76.94,3,4,453,519.39,0.6726,Neutral,Bargain Hunter
AMZ-104094,57,Non-Binary,Southeast Asia,2019,6,Prime,Silver,8,158.05,19.76,12.5,1,Clothing,9,3.1,15,14,43,Tablet,Credit Card,15.3,14,3,664,216.09,0.5835,Dissatisfied,Occasional Buyer
AMZ-104095,24,Non-Binary,Latin America,2022,3,Prime,Platinum,12,329.6,27.47,25.0,3,Books,1,3.7,42,3,35,Alexa,Cash on Delivery,25.98,17,1,509,443.94,0.0093,Satisfied,Occasional Buyer
AMZ-104096,35,Female,North America,2018,7,Prime,Diamond,44,2555.05,58.07,0.0,0,Toys,9,5.0,9,36,172,Mobile,Net Banking,55.77,24,0,384,2770.77,0.8507,Very Satisfied,Loyal Shopper
AMZ-104097,55,Male,South Asia,2022,3,Non-Prime,Gold,0,29.7,29.7,0.0,0,Automotive,1,1.8,40,0,5,Alexa,UPI,72.42,13,2,7,33.49,0.188,Dissatisfied,Inactive User
AMZ-104098,55,Female,Latin America,2017,8,Non-Prime,Silver,3,332.76,110.92,0.0,0,Office,2,3.7,1,12,46,Alexa,Gift Card,33.28,12,3,268,489.21,0.5149,Dissatisfied,Occasional Buyer
AMZ-104099,41,Male,Europe,2022,3,Prime,Diamond,33,3749.69,113.63,3.03,1,Toys,7,4.9,44,15,177,Alexa,Amazon Pay,22.46,37,2,170,4435.79,0.2076,Satisfied,Loyal Shopper
AMZ-104100,28,Female,Europe,2021,4,Prime,Silver,4,65.28,16.32,25.0,1,Clothing,1,2.0,41,4,4,Desktop,Cash on Delivery,71.89,4,0,83,94.49,0.8567,Very Dissatisfied,Inactive User
AMZ-104101,50,Non-Binary,South Asia,2021,4,Prime,Diamond,13,203.85,15.68,7.69,1,Home & Kitchen,4,2.1,29,7,31,Mobile,Debit Card,78.61,12,3,409,248.35,0.2587,Satisfied,Occasional Buyer
AMZ-104102,62,Female,North America,2019,6,Prime,Platinum,28,6967.25,248.83,7.14,2,Electronics,3,4.2,44,17,54,Desktop,Credit Card,55.12,3,0,718,9818.75,0.7973,Satisfied,Premium Spender
AMZ-104103,45,Male,Latin America,2019,6,Prime,Diamond,28,208.54,7.45,21.43,6,Toys,8,3.7,38,95,138,Alexa,Cash on Delivery,48.87,11,4,565,274.77,0.1929,Dissatisfied,Bargain Hunter
AMZ-104104,38,Male,Middle East,2020,5,Prime,Diamond,5,494.18,98.84,160.0,8,Electronics,7,3.8,38,37,226,Smart TV,Credit Card,35.77,2,1,348,614.07,0.9246,Satisfied,Bargain Hunter
AMZ-104105,27,Female,East Asia,2018,7,Prime,Silver,17,428.19,25.19,23.53,4,Books,8,3.2,11,72,138,Alexa,Cash on Delivery,24.64,25,4,0,452.89,0.7403,Satisfied,Bargain Hunter
AMZ-104106,37,Non-Binary,Europe,2019,6,Prime,Gold,1,42.2,42.2,0.0,0,Sports,9,2.0,1,2,7,Smart TV,Gift Card,45.53,25,3,210,52.18,0.9131,Dissatisfied,Inactive User
AMZ-104107,25,Non-Binary,East Asia,2023,2,Prime,Platinum,4,67.79,16.95,0.0,0,Books,4,2.8,23,3,7,Mobile,Debit Card,68.7,10,4,111,68.19,0.8064,Neutral,Inactive User
AMZ-104108,42,Female,North America,2019,6,Prime,Silver,5,437.47,87.49,0.0,0,Grocery,1,2.9,6,6,47,Mobile,Credit Card,7.57,28,3,634,559.98,0.3489,Neutral,Occasional Buyer
AMZ-104109,48,Male,Europe,2017,8,Prime,Platinum,3,99.15,33.05,33.33,1,Books,8,2.1,9,3,9,Desktop,Debit Card,6.74,9,1,198,133.63,0.1921,Neutral,Inactive User
AMZ-104110,28,Male,Southeast Asia,2023,2,Non-Prime,Silver,6,94.31,15.72,50.0,3,Sports,4,4.0,8,5,11,Tablet,Gift Card,49.46,28,1,452,99.09,0.0084,Satisfied,Occasional Buyer
AMZ-104111,42,Female,Southeast Asia,2018,7,Prime,Platinum,16,557.16,34.82,56.25,9,Electronics,2,3.2,27,74,206,Smart TV,Gift Card,4.93,19,4,15,658.06,0.2184,Dissatisfied,Bargain Hunter
AMZ-104112,30,Non-Binary,East Asia,2018,7,Non-Prime,Diamond,5,249.23,49.85,140.0,7,Grocery,3,3.1,44,28,171,Desktop,Credit Card,68.89,9,2,424,264.47,0.2499,Satisfied,Bargain Hunter
AMZ-104113,48,Male,Europe,2017,8,Prime,Diamond,9,240.47,26.72,55.56,5,Sports,5,3.3,43,97,165,Tablet,Gift Card,18.13,29,3,270,335.42,0.53,Neutral,Bargain Hunter
AMZ-104114,33,Female,Europe,2015,10,Non-Prime,Diamond,66,3403.84,51.57,1.52,1,Office,1,3.7,35,41,142,Tablet,Cash on Delivery,38.89,3,3,88,4183.49,0.8107,Very Satisfied,Loyal Shopper
AMZ-104115,42,Non-Binary,Europe,2018,7,Prime,Gold,17,432.57,25.45,35.29,6,Home & Kitchen,2,4.1,29,31,123,Smart TV,Amazon Pay,46.25,32,4,580,613.09,0.6117,Satisfied,Bargain Hunter
AMZ-104116,63,Non-Binary,Middle East,2022,3,Non-Prime,Diamond,9,589.08,65.45,0.0,0,Electronics,6,2.0,9,5,44,Alexa,Debit Card,20.66,7,3,145,599.53,0.0934,Satisfied,Occasional Buyer
AMZ-104117,23,Non-Binary,South Asia,2021,4,Prime,Platinum,77,1992.33,25.87,2.6,2,Books,9,3.9,45,17,119,Desktop,Cash on Delivery,65.06,31,0,721,2480.82,0.782,Very Satisfied,Loyal Shopper
AMZ-104118,69,Male,North America,2023,2,Prime,Silver,35,12084.57,345.27,11.43,4,Home & Kitchen,2,3.5,45,19,80,Desktop,Gift Card,75.48,27,4,329,14693.55,0.9901,Neutral,Premium Spender
AMZ-104119,53,Male,North America,2023,2,Non-Prime,Silver,34,6464.61,190.14,5.88,2,Beauty,8,3.5,36,15,112,Smart TV,Gift Card,68.91,35,4,111,8471.79,0.0404,Neutral,Premium Spender
AMZ-104120,61,Non-Binary,East Asia,2015,10,Prime,Silver,52,3005.92,57.81,0.0,0,Electronics,7,4.4,16,45,103,Alexa,UPI,33.21,8,3,203,3769.67,0.746,Very Satisfied,Loyal Shopper
AMZ-104121,59,Female,Europe,2020,5,Prime,Silver,21,13265.31,631.68,14.29,3,Clothing,8,3.3,8,25,97,Tablet,Debit Card,19.7,18,3,575,13373.29,0.4853,Very Satisfied,Premium Spender
AMZ-104122,41,Female,Europe,2021,4,Prime,Silver,38,11263.16,296.4,7.89,3,Sports,8,4.0,12,5,105,Smart TV,Amazon Pay,21.2,23,3,279,11402.77,0.5561,Satisfied,Premium Spender
AMZ-104123,38,Female,Middle East,2016,9,Prime,Diamond,2,90.57,45.28,50.0,1,Office,4,2.1,11,0,7,Alexa,UPI,36.83,19,4,15,99.15,0.0943,Very Dissatisfied,Inactive User
AMZ-104124,34,Female,Middle East,2023,2,Prime,Diamond,1,163.72,163.72,300.0,3,Electronics,2,3.4,16,19,34,Desktop,Gift Card,60.77,15,0,26,231.35,0.1077,Satisfied,Occasional Buyer
AMZ-104125,22,Male,Southeast Asia,2015,10,Prime,Silver,20,433.98,21.7,45.0,9,Books,3,3.2,18,52,124,Smart TV,Gift Card,60.4,33,0,58,598.7,0.6679,Neutral,Bargain Hunter
AMZ-104126,29,Female,Middle East,2023,2,Prime,Gold,46,2310.52,50.23,2.17,1,Home & Kitchen,9,4.4,44,45,74,Mobile,Gift Card,48.21,3,1,706,2630.71,0.6412,Satisfied,Loyal Shopper
AMZ-104127,25,Male,North America,2023,2,Prime,Silver,3,57.32,19.11,33.33,1,Office,7,2.0,14,2,13,Smart TV,Cash on Delivery,16.17,29,4,434,59.22,0.5213,Dissatisfied,Inactive User
AMZ-104128,42,Female,Middle East,2021,4,Prime,Gold,18,778.73,43.26,33.33,6,Books,5,4.3,26,41,153,Tablet,Amazon Pay,52.66,20,0,37,795.75,0.1108,Neutral,Bargain Hunter
AMZ-104129,22,Female,Europe,2023,2,Non-Prime,Diamond,11,394.32,35.85,27.27,3,Automotive,6,2.7,31,12,54,Tablet,Debit Card,46.65,27,4,667,410.24,0.8298,Neutral,Occasional Buyer
AMZ-104130,34,Non-Binary,Latin America,2016,9,Non-Prime,Platinum,60,1285.72,21.43,3.33,2,Office,2,4.9,18,13,84,Smart TV,Net Banking,10.88,13,3,577,1807.24,0.3307,Very Satisfied,Loyal Shopper
AMZ-104131,37,Male,South Asia,2023,2,Non-Prime,Silver,6,285.67,47.61,33.33,2,Automotive,7,2.3,6,6,13,Mobile,Cash on Delivery,45.42,21,0,88,374.26,0.7894,Dissatisfied,Occasional Buyer
AMZ-104132,50,Female,South Asia,2018,7,Prime,Silver,31,4904.2,158.2,6.45,2,Sports,5,3.9,34,14,74,Alexa,Net Banking,29.83,29,1,29,7090.89,0.2181,Very Satisfied,Loyal Shopper
AMZ-104133,22,Male,Southeast Asia,2022,3,Non-Prime,Diamond,1,54.66,54.66,0.0,0,Beauty,8,2.8,34,0,13,Desktop,Net Banking,65.6,32,0,243,63.05,0.0963,Neutral,Inactive User
AMZ-104134,59,Male,Latin America,2018,7,Non-Prime,Diamond,27,11285.63,417.99,7.41,2,Automotive,3,5.0,8,25,99,Desktop,Credit Card,49.58,14,4,550,16672.46,0.3564,Very Satisfied,Premium Spender
AMZ-104135,52,Non-Binary,East Asia,2017,8,Prime,Diamond,45,5104.56,113.43,6.67,3,Clothing,2,3.8,9,21,54,Tablet,UPI,21.88,23,2,659,6003.2,0.1259,Satisfied,Premium Spender
AMZ-104136,67,Non-Binary,South Asia,2017,8,Prime,Platinum,25,11949.92,478.0,12.0,3,Grocery,1,4.8,34,25,59,Smart TV,Cash on Delivery,64.66,8,0,167,13321.7,0.9526,Very Satisfied,Premium Spender
AMZ-104137,62,Male,East Asia,2022,3,Non-Prime,Gold,5,406.21,81.24,20.0,1,Automotive,4,3.6,11,14,39,Smart TV,UPI,35.22,3,3,36,471.91,0.7484,Satisfied,Occasional Buyer
AMZ-104138,43,Male,Europe,2020,5,Non-Prime,Silver,17,13147.84,773.4,0.0,0,Home & Kitchen,6,3.9,40,24,78,Tablet,UPI,51.61,20,0,529,13912.17,0.8633,Very Satisfied,Premium Spender
AMZ-104139,35,Female,Middle East,2016,9,Prime,Diamond,26,3694.67,142.1,0.0,0,Electronics,9,3.6,10,23,77,Smart TV,Credit Card,61.87,15,4,313,4396.77,0.8981,Very Satisfied,Loyal Shopper
AMZ-104140,35,Non-Binary,Latin America,2016,9,Prime,Diamond,10,312.75,31.27,10.0,1,Home & Kitchen,4,3.3,23,8,55,Tablet,Gift Card,68.17,37,2,570,354.75,0.0707,Dissatisfied,Occasional Buyer
AMZ-104141,69,Male,Latin America,2016,9,Prime,Diamond,1,75.79,75.79,0.0,0,Clothing,2,2.6,31,2,3,Tablet,Credit Card,23.09,33,3,109,78.26,0.2473,Dissatisfied,Inactive User
AMZ-104142,65,Non-Binary,Middle East,2016,9,Non-Prime,Gold,44,4350.81,98.88,0.0,0,Beauty,4,4.0,13,15,103,Tablet,Gift Card,2.54,33,4,656,4564.55,0.0123,Very Satisfied,Premium Spender
AMZ-104143,60,Male,East Asia,2020,5,Non-Prime,Diamond,1,507.69,507.69,0.0,0,Electronics,5,2.4,8,3,14,Mobile,Amazon Pay,0.84,13,1,533,579.92,0.2628,Dissatisfied,Occasional Buyer
AMZ-104144,58,Female,North America,2019,6,Prime,Gold,14,513.19,36.66,21.43,3,Sports,3,3.4,43,1,20,Desktop,Gift Card,68.71,33,1,646,740.32,0.4709,Dissatisfied,Occasional Buyer
AMZ-104145,49,Non-Binary,Southeast Asia,2019,6,Prime,Gold,20,728.29,36.41,40.0,8,Beauty,5,3.9,41,89,100,Tablet,Debit Card,77.87,11,4,43,781.67,0.0239,Dissatisfied,Bargain Hunter
AMZ-104146,67,Male,Europe,2021,4,Prime,Gold,4,91.45,22.86,25.0,1,Toys,8,2.1,3,3,19,Mobile,Credit Card,50.19,17,0,576,133.38,0.9369,Neutral,Inactive User
AMZ-104147,44,Male,East Asia,2018,7,Prime,Silver,15,753.91,50.26,13.33,2,Books,1,4.0,5,37,202,Tablet,Gift Card,22.92,37,2,598,947.58,0.3689,Dissatisfied,Bargain Hunter
AMZ-104148,31,Male,East Asia,2018,7,Non-Prime,Diamond,15,347.88,23.19,26.67,4,Home & Kitchen,2,3.4,36,72,177,Alexa,Amazon Pay,31.64,33,1,225,421.79,0.8966,Satisfied,Bargain Hunter
AMZ-104149,41,Non-Binary,Latin America,2022,3,Non-Prime,Silver,11,216.7,19.7,9.09,1,Clothing,6,2.1,31,16,28,Mobile,Cash on Delivery,52.29,23,2,388,303.9,0.7866,Satisfied,Occasional Buyer
AMZ-104150,69,Male,Latin America,2015,10,Non-Prime,Gold,57,4132.22,72.5,1.75,1,Home & Kitchen,1,4.8,12,24,63,Alexa,Cash on Delivery,38.1,35,0,49,5201.38,0.731,Very Satisfied,Loyal Shopper
AMZ-104151,30,Female,East Asia,2018,7,Non-Prime,Silver,12,497.16,41.43,8.33,1,Grocery,4,2.5,22,12,28,Smart TV,Gift Card,71.32,29,4,317,552.7,0.4173,Satisfied,Occasional Buyer
AMZ-104152,58,Non-Binary,South Asia,2020,5,Prime,Silver,34,1625.88,47.82,2.94,1,Sports,5,3.7,34,31,154,Tablet,UPI,13.07,17,4,634,1817.97,0.073,Very Satisfied,Loyal Shopper
AMZ-104153,53,Non-Binary,Southeast Asia,2021,4,Non-Prime,Gold,27,341.58,12.65,11.11,3,Toys,6,3.1,8,45,118,Tablet,Amazon Pay,28.72,35,2,6,461.24,0.8312,Satisfied,Bargain Hunter
AMZ-104154,23,Non-Binary,South Asia,2015,10,Prime,Silver,19,6127.33,322.49,5.26,1,Grocery,6,3.2,18,24,119,Alexa,Debit Card,9.18,4,3,413,7047.71,0.4755,Satisfied,Premium Spender
AMZ-104155,48,Female,South Asia,2022,3,Prime,Diamond,44,4280.52,97.28,2.27,1,Sports,2,4.3,6,46,74,Mobile,Gift Card,2.19,38,3,402,5413.67,0.8501,Very Satisfied,Loyal Shopper
AMZ-104156,47,Non-Binary,Latin America,2018,7,Non-Prime,Gold,20,5320.88,266.04,15.0,3,Electronics,2,4.7,21,18,110,Desktop,Debit Card,41.92,30,0,273,6810.13,0.0018,Satisfied,Premium Spender
AMZ-104157,56,Male,Latin America,2023,2,Non-Prime,Diamond,18,7239.53,402.2,16.67,3,Office,3,4.9,43,14,63,Desktop,Gift Card,41.11,6,3,278,8598.59,0.4375,Neutral,Premium Spender
AMZ-104158,20,Female,Latin America,2019,6,Non-Prime,Silver,2,43.95,21.98,50.0,1,Toys,7,1.0,6,0,17,Smart TV,Gift Card,57.33,5,2,718,56.65,0.8078,Dissatisfied,Inactive User
AMZ-104159,21,Male,South Asia,2019,6,Prime,Silver,13,364.56,28.04,15.38,2,Office,1,2.7,19,8,22,Desktop,Net Banking,2.19,32,1,513,399.13,0.5692,Neutral,Occasional Buyer
AMZ-104160,61,Male,East Asia,2015,10,Non-Prime,Gold,43,4534.22,105.45,4.65,2,Toys,5,3.6,12,39,138,Smart TV,Credit Card,32.21,28,1,35,4977.1,0.0099,Satisfied,Loyal Shopper
AMZ-104161,38,Non-Binary,South Asia,2020,5,Prime,Platinum,21,4574.78,217.85,0.0,0,Office,1,4.0,49,44,154,Alexa,UPI,39.44,22,4,453,5909.74,0.8957,Satisfied,Loyal Shopper
AMZ-104162,61,Male,Europe,2021,4,Prime,Diamond,1,454.37,454.37,100.0,1,Sports,6,3.9,15,2,36,Tablet,Amazon Pay,75.42,2,0,486,627.05,0.6958,Neutral,Occasional Buyer
AMZ-104163,35,Male,East Asia,2018,7,Non-Prime,Diamond,0,29.12,29.12,100.0,1,Grocery,1,1.3,31,3,11,Smart TV,UPI,63.14,25,0,688,30.67,0.3133,Very Dissatisfied,Inactive User
AMZ-104164,71,Male,Europe,2017,8,Prime,Gold,13,663.83,51.06,46.15,6,Electronics,1,4.1,48,70,150,Smart TV,Amazon Pay,68.98,13,4,29,701.4,0.2935,Neutral,Bargain Hunter
AMZ-104165,64,Non-Binary,Middle East,2018,7,Prime,Platinum,7,340.51,48.64,42.86,3,Grocery,9,4.2,22,58,217,Smart TV,Gift Card,2.97,25,2,101,378.79,0.8652,Dissatisfied,Bargain Hunter
AMZ-104166,24,Female,Latin America,2015,10,Prime,Silver,22,714.2,32.46,18.18,4,Toys,7,2.7,35,51,90,Desktop,Cash on Delivery,14.46,4,3,163,793.5,0.6238,Satisfied,Bargain Hunter
AMZ-104167,49,Female,Middle East,2022,3,Prime,Gold,20,7752.19,387.61,15.0,3,Beauty,7,4.3,24,16,97,Alexa,Credit Card,0.52,36,1,674,10085.13,0.0501,Very Satisfied,Premium Spender
AMZ-104168,21,Non-Binary,Latin America,2021,4,Prime,Diamond,25,2725.72,109.03,8.0,2,Home & Kitchen,4,4.8,48,35,139,Smart TV,Debit Card,1.18,16,4,129,3835.6,0.4084,Very Satisfied,Loyal Shopper
AMZ-104169,63,Male,Latin America,2018,7,Prime,Diamond,8,499.09,62.39,62.5,5,Electronics,1,4.3,48,48,149,Desktop,Debit Card,44.43,11,0,73,618.58,0.2193,Satisfied,Bargain Hunter
AMZ-104170,28,Non-Binary,Europe,2017,8,Prime,Silver,77,3185.72,41.37,2.6,2,Clothing,1,3.5,49,38,79,Alexa,Amazon Pay,42.14,14,4,55,3444.04,0.2379,Satisfied,Loyal Shopper
